filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220509_134014_jpg.rf.dce9dd952feafbd147fa6f5c186048a8.jpg,640,640,closedFist,94,190,552,496
IMG_20220502_140358_jpg.rf.ddf13368848b0aa81a12b431fb6b8a8d.jpg,640,640,semiOpenFist,108,50,569,557
IMG_20220502_135742_jpg.rf.dd5e89fcb6dbfcd46b11b48367408d27.jpg,640,640,fingerSymbols,79,64,565,640
IMG_20220522_165658_jpg.rf.dd9f7e8614aaa7eaeea438436202d056.jpg,640,640,semiOpenPalm,36,73,508,556
IMG_20220509_132321_jpg.rf.dd8c816a12423c7df72cccf3d26c303f.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220502_135346_jpg.rf.dea894468b2e99a2489aa5f899f57264.jpg,640,640,semiOpenPalm,9,289,640,585
IMG_20220501_153324_jpg.rf.de78f655b380c4642789f6f9d874cab0.jpg,640,640,openPalm,54,135,481,539
IMG_20220502_142826_jpg.rf.dee07a351733195450634785f8a04c2e.jpg,640,640,fingerSymbols,80,33,539,615
IMG_20220430_184415_jpg.rf.decd695130031655ccf5f9913172c5b1.jpg,640,640,fingerSymbols,0,43,640,606
IMG_20220502_125707_jpg.rf.df02e56400e1a383c65362cc93521704.jpg,640,640,closedFist,116,269,508,492
IMG_20220522_142008_jpg.rf.df89969756133578a9d6927d3b6ff9bc.jpg,640,640,fingerSymbols,116,158,562,479
IMG_20220502_132312_jpg.rf.dec0091befbdfde8ceee3afaf5ed63b9.jpg,640,640,closedFist,0,0,640,640
IMG_20220522_142621_jpg.rf.dd94850f1df6bf49eda26cbebe1db892.jpg,640,640,singleFingerBend,86,58,622,574
IMG_20220509_134055_jpg.rf.df0042c00ddda8e6d1e7566dd2c6ece0.jpg,640,640,semiOpenFist,0,209,640,506
IMG_20220522_165600_jpg.rf.dca8d38296d43e7bda31f69ac82ee09e.jpg,640,640,semiOpenFist,0,24,516,640
IMG_20220522_142325_jpg.rf.dddbd63e302bcaeb6dad18a311306a3d.jpg,640,640,closedFist,0,0,640,640
IMG_20220521_104350_jpg.rf.df81659411e50c41c72ec8d3a9a557ae.jpg,640,640,fingerCircle,25,0,640,529
IMG_20220509_132113_jpg.rf.e01d3f7abcd03e8ee9a1162eee8d710a.jpg,640,640,semiOpenPalm,0,129,640,561
IMG_20220524_141425_jpg.rf.dfeaec0663357f2c00b7563d1a69c0a0.jpg,640,640,singleFingerBend,122,161,611,552
IMG_20220524_141347_jpg.rf.e035e56f1c5a23bcc675668c0ca54f70.jpg,640,640,singleFingerBend,45,89,561,587
IMG_20220522_141943_jpg.rf.e0421872c6ac1069e306a2a20af6a7e9.jpg,640,640,fingerSymbols,95,31,515,500
IMG_20220502_135821_jpg.rf.e07eeb800392a41c516dcd2eb7300575.jpg,640,640,fingerSymbols,0,159,588,516
IMG_20220502_125749_jpg.rf.df9a44909576be53ee308d577a879dc4.jpg,640,640,semiOpenFist,36,213,495,445
IMG_20220502_142013_jpg.rf.deeff965bc5174919c0d2b6f5f26611a.jpg,640,640,fingerSymbols,117,48,537,576
IMG_20220502_131911_jpg.rf.e1023019bcd38aeb0ed1a4685130a987.jpg,640,640,singleFingerBend,83,126,519,626
IMG_20220501_151427_jpg.rf.e11294b0436bad680bf9dccb9b3afa6d.jpg,640,640,openPalm,83,71,515,565
IMG_20220502_140740_jpg.rf.e16f3d2bfb184f1cac93a6f1438f2da1.jpg,640,640,fingerSymbols,0,40,556,579
IMG_20220509_130505_jpg.rf.e0f1f1e2dc6f4beef27f06d621918461.jpg,640,640,semiOpenPalm,0,216,640,504
IMG_20220501_154017_jpg.rf.e114cda72f3d194004a22c88bad17c66.jpg,640,640,semiOpenPalm,35,94,531,623
IMG_20220509_131948_jpg.rf.e1a1530e61d3bd63425a3216063e1141.jpg,640,640,semiOpenFist,28,251,589,562
IMG_20220501_153847_jpg.rf.e298fa98e3f5f73a57f42a9697a8709f.jpg,640,640,semiOpenFist,0,132,640,445
IMG_20220501_154925_jpg.rf.e2046a1dbd0961e73fede83342cc1f0d.jpg,640,640,openPalm,0,282,640,494
IMG_20220501_152246_jpg.rf.e1b4dacacf9ff38ef88a0596f4600dd0.jpg,640,640,semiOpenPalm,0,191,640,486
IMG_20220522_141814_jpg.rf.e1e1759ae4ce7b531a5ebcab2ca9fe6f.jpg,640,640,semiOpenPalm,20,40,545,514
IMG_20220430_183511_jpg.rf.e2a35d7cd3997526a67f0cea9a618fda.jpg,640,640,semiOpenPalm,76,80,410,443
IMG_20220502_141611_jpg.rf.e1fd992a1981294bd585c41cc0803eeb.jpg,640,640,semiOpenFist,70,143,552,595
IMG_20220521_110002_jpg.rf.e1e29db0fc09d19e85afafaae526c7e7.jpg,640,640,fingerSymbols,35,181,469,487
IMG_20220524_141610_jpg.rf.e1b11c200a3d8910e4c419cadabecda0.jpg,640,640,fingerSymbols,47,150,617,556
IMG_20220501_152855_jpg.rf.e21fa2d55e3645d37fe1e90b671d340d.jpg,640,640,fingerSymbols,37,66,545,552
IMG_20220502_135403_jpg.rf.e2336f928c41ee9bbfeafb13b31862c5.jpg,640,640,semiOpenPalm,107,49,574,640
IMG_20220509_133957_jpg.rf.e446d65bc10b1e9d308370a1639e5ddb.jpg,640,640,closedFist,92,149,546,460
IMG_20220522_141652_jpg.rf.e376e928f25d162cf26a279bd3513107.jpg,640,640,openPalm,62,159,566,598
IMG_20220509_134711_jpg.rf.e3b855830b0c2e3854743ebfde9e41b9.jpg,640,640,semiOpenPalm,0,146,611,446
IMG_20220502_141513_jpg.rf.e33519a38d415231eface61d3d1af78d.jpg,640,640,closedFist,108,229,580,579
IMG_20220522_142730_jpg.rf.e2d1c77f80bea891d9f00297499bd2fa.jpg,640,640,fingerSymbols,2,42,577,528
IMG_20220522_164512_jpg.rf.e301bd382d428be43a7386cb880356e1.jpg,640,640,openPalm,0,196,640,424
IMG_20220430_181224_jpg.rf.e4fe334efd93ce5b21a30aaf7be1380b.jpg,640,640,fingerCircle,42,178,523,513
IMG_20220509_130729_jpg.rf.e489de492d3d098847015cc9c53c94fb.jpg,640,640,fingerSymbols,49,147,488,545
IMG_20220430_181047_jpg.rf.e596d96446dba07b1ca6ac055a84dd40.jpg,640,640,semiOpenPalm,76,57,520,515
IMG_20220522_165749_jpg.rf.e5925f7b54ca14cea958fdf3d150a1b8.jpg,640,640,fingerSymbols,2,93,602,623
IMG_20220501_163154_jpg.rf.e5ebf85314912a4b7f4f62334f00a68a.jpg,640,640,semiOpenFist,81,101,449,445
IMG_20220509_135151_jpg.rf.e5dbcad2f145a9af65a9ddf10d289cd6.jpg,640,640,fingerCircle,28,157,640,544
IMG_20220509_134339_jpg.rf.e4ab06813dd79cabcd31c6d6541b3c99.jpg,640,640,fingerSymbols,85,74,452,537
IMG_20220522_181043_jpg.rf.e5648c5b84fffe4f5990a070e6ab644f.jpg,640,640,fingerSymbols,62,0,636,640
IMG_20220509_132235_jpg.rf.e619d96c72869799829ca315bd3cc881.jpg,640,640,singleFingerBend,0,0,640,640
IMG_20220522_165323_jpg.rf.e562ad6479c647344cdbffaf0c06c448.jpg,640,640,fingerSymbols,90,65,498,503
IMG_20220509_140143_jpg.rf.e795eabe0495109f121cc64d8c20a620.jpg,640,640,fingerCircle,83,106,521,552
IMG_20220509_134457_jpg.rf.e686cbe03c43dd2c8742782acdc6ed1d.jpg,640,640,fingerSymbols,0,186,640,584
IMG_20220502_140703_jpg.rf.e867a769ba96a5f8611708e2b0a6e4dc.jpg,640,640,fingerSymbols,111,57,512,506
IMG_20220509_134205_jpg.rf.e80dc919fed6874cdf29eeb653ed6dac.jpg,640,640,fingerCircle,48,106,502,585
IMG_20220502_140459_jpg.rf.e88a7b1d478f7f92ce1ed7baf6dde64f.jpg,640,640,singleFingerBend,83,248,543,438
IMG_20220502_142234_jpg.rf.e69e063b424ad80429b3f863b63f741e.jpg,640,640,openPalm,59,114,567,552
IMG_20220502_124640_jpg.rf.ea1e8baf5c5628e2b4035a76f03900c9.jpg,640,640,semiOpenFist,64,112,613,567
IMG_20220521_104008_jpg.rf.e6cd47ad377612f4d42134c3a508cbd4.jpg,640,640,semiOpenFist,47,141,543,580
IMG_20220522_165804_jpg.rf.ea957fefe371605cadeefe0efc0be725.jpg,640,640,fingerSymbols,62,0,596,581
IMG_20220502_140744_jpg.rf.e9a1221b3ab3763732c2ee470e563e6d.jpg,640,640,fingerSymbols,30,181,496,590
IMG_20220524_141530_jpg.rf.e90a25888c8f0dc3d497f6bfd9f0face.jpg,640,640,fingerSymbols,57,49,525,562
IMG_20220501_152350_jpg.rf.e70aee21542126185693bd27026c2847.jpg,640,640,fingerCircle,0,9,640,490
IMG_20220502_131832_jpg.rf.e6e0d96c367f4e61a34ad1c24e0cf4da.jpg,640,640,semiOpenPalm,125,145,488,544
IMG_20220430_183717_jpg.rf.ea18b58933ff446fd3f3d53157fa2b3f.jpg,640,640,fingerCircle,0,130,640,514
IMG_20220501_151409_jpg.rf.e841c7a9158246eab0cbd9d1f2f129ab.jpg,640,640,openPalm,0,223,640,422
IMG_20220521_105640_jpg.rf.e98eca18947f6479b7720f096438aa63.jpg,640,640,semiOpenFist,114,275,499,569
IMG_20220502_124452_jpg.rf.e8dc21f5953094a6e0edbfcc460b6106.jpg,640,640,openPalm,71,226,469,534
IMG_20220430_182048_jpg.rf.e9a53257af3df61e1cb2545670581ca3.jpg,640,640,fingerSymbols,0,84,533,447
IMG_20220502_141744_jpg.rf.e90e65bbbefb0c40eb9819a08fcb4a08.jpg,640,640,semiOpenPalm,41,24,553,640
IMG_20220509_134044_jpg.rf.eb7fac7338d4050e1b71bbae7fff75cb.jpg,640,640,semiOpenFist,0,159,640,516
IMG_20220522_142327_jpg.rf.eb6c1beabfe4621eaddc02a5f99c4e9c.jpg,640,640,closedFist,0,0,640,640
IMG_20220522_175841_jpg.rf.e838e59821fb5c774c36b95accc23129.jpg,640,640,fingerSymbols,25,78,598,526
IMG_20220509_131314_jpg.rf.e69599b746c5b31764b39a7c39a4d0fe.jpg,640,640,fingerSymbols,69,210,569,566
IMG_20220502_135454_jpg.rf.eba3d67a450037179eaf9444f2de768d.jpg,640,640,singleFingerBend,0,230,640,566
IMG_20220430_182941_jpg.rf.e6c34d0f0fdfa95bac992807ddf8df97.jpg,640,640,closedFist,111,122,541,420
IMG_20220509_131835_jpg.rf.ea90a167f59d8907309c276b5a16866e.jpg,640,640,closedFist,64,204,492,529
IMG_20220522_142624_jpg.rf.ea726c341983f0d2d5553ff2c819b069.jpg,640,640,singleFingerBend,124,75,616,587
IMG_20220502_140448_jpg.rf.ebef4a0a1278eba3fc1df13d889740d3.jpg,640,640,singleFingerBend,147,180,524,559
IMG_20220524_141154_jpg.rf.eb38fd30b767e1114c68dc0808e87f5e.jpg,640,640,semiOpenFist,20,120,640,524
IMG_20220522_175453_jpg.rf.ebf05d266458efdc6d9ae12f9ee93db8.jpg,640,640,semiOpenFist,0,137,640,546
IMG_20220524_141410_jpg.rf.ec12c2746c7fe73b5a27e880d91f8db8.jpg,640,640,singleFingerBend,0,180,640,460
IMG_20220521_105810_jpg.rf.ebef6779ab730dd5d8309894c63dbebf.jpg,640,640,singleFingerBend,0,0,640,640
IMG_20220501_160029_jpg.rf.edec8bffd1afad048bb053e51c37f7da.jpg,640,640,semiOpenPalm,0,0,640,640
IMG_20220509_134107_jpg.rf.ed77fa8f734a5a1b44d91fb5a13ad8b5.jpg,640,640,semiOpenPalm,108,83,490,600
IMG_20220502_135418_jpg.rf.ee7ad36e4f04ed369037fc3624640340.jpg,640,640,semiOpenFist,70,137,515,566
IMG_20220524_140354_jpg.rf.ed58c2e90176f3e6044abee1012334e4.jpg,640,640,singleFingerBend,46,94,605,580
IMG_20220509_130300_jpg.rf.ee20a027a8becd082ef078bfebc88511.jpg,640,640,semiOpenFist,72,219,559,534
IMG_20220501_163503_jpg.rf.f0c7a8d8ecd68066c4a1ccd533695bc3.jpg,640,640,fingerSymbols,107,101,475,516
IMG_20220501_153811_jpg.rf.ece6453a92c69d2eca4c84fc4efa9b6e.jpg,640,640,semiOpenFist,45,139,539,579
IMG_20220501_151630_jpg.rf.f0bc324f06f30a62e60f74d62275f5bc.jpg,640,640,semiOpenFist,86,120,541,519
IMG_20220430_181334_jpg.rf.f08fcddef00074bb8ff90ca3615b08fa.jpg,640,640,fingerCircle,0,204,585,488
IMG_20220522_180412_jpg.rf.f0f01b754cff98e7233bd6006d9f5e3f.jpg,640,640,openPalm,0,57,640,580
IMG_20220522_142802_jpg.rf.f1351d6a3ae0b3fbd6dcfdceeb146242.jpg,640,640,fingerSymbols,64,133,518,553
IMG_20220509_134857_jpg.rf.f144a5c349989114952496475249ccab.jpg,640,640,fingerSymbols,33,127,475,640
IMG_20220522_142732_jpg.rf.f16c9294a57a3120afd6be45886444fc.jpg,640,640,fingerSymbols,0,219,640,640
IMG_20220502_142837_jpg.rf.f07b1b6adb27a7d2d5ae8b6765919c71.jpg,640,640,fingerSymbols,45,88,577,640
IMG_20220521_105600_jpg.rf.f17a29cb173d0ca46c1747254f2c8469.jpg,640,640,semiOpenFist,138,48,495,349
IMG_20220524_141315_jpg.rf.f17b8e737d7621cb04b3d0e20ad172b1.jpg,640,640,fingerCircle,28,228,504,528
IMG_20220509_132024_jpg.rf.f0662f3232bb9e7e4a3e2cdbeb7a186f.jpg,640,640,semiOpenPalm,0,0,640,640
IMG_20220501_155149_jpg.rf.f22562b08aae4943cd8f404cb773daa2.jpg,640,640,closedFist,94,176,462,447
IMG_20220524_135922_jpg.rf.f20d98a944829d724cfeadf97be9aa86.jpg,640,640,closedFist,122,198,563,511
IMG_20220502_131833_jpg.rf.f2848d54bbe80a6a23989c954f09b150.jpg,640,640,semiOpenPalm,112,150,471,533
IMG_20220509_131615_jpg.rf.f21d5e6d3075a012cacbfec33eff3a09.jpg,640,640,openPalm,47,245,607,479
IMG_20220509_134323_jpg.rf.f01f7cbb010130760c696c0056916508.jpg,640,640,singleFingerBend,0,247,640,508
IMG_20220502_125717_jpg.rf.f2d7731a665840d4ca0776de2b1046f0.jpg,640,640,semiOpenFist,103,163,493,526
IMG_20220509_130319_jpg.rf.f2fa1f29af5ca8592e59e4d63ebed16c.jpg,640,640,semiOpenFist,20,143,603,569
IMG_20220522_165633_jpg.rf.f06913e8aab4957ad7a95300ba57865b.jpg,640,640,semiOpenPalm,29,80,553,640
IMG_20220502_135134_jpg.rf.f0212b55d31e8691109d4490665cabf8.jpg,640,640,openPalm,35,190,640,424
IMG_20220522_141817_jpg.rf.f2f2b6abb0523e56342549a7ce286ce4.jpg,640,640,semiOpenPalm,55,234,640,539
IMG_20220430_182952_jpg.rf.f3014b5fb06bc915235848799e0becad.jpg,640,640,closedFist,97,201,453,485
IMG_20220522_164700_jpg.rf.f2cf31fc6ed9b7a58f596036d7b33d1a.jpg,640,640,semiOpenFist,77,58,640,509
IMG_20220524_140044_jpg.rf.f33116a9d563f3ed58b6d7fac1aea2e6.jpg,640,640,semiOpenFist,0,167,640,440
IMG_20220522_142033_jpg.rf.f3140a551dad63768505307e64a40d31.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220509_130604_jpg.rf.f014538c9932378257cce5474833639f.jpg,640,640,singleFingerBend,86,122,567,526
IMG_20220501_152354_jpg.rf.f385316e3e96e62ea4b1e3b291342037.jpg,640,640,fingerCircle,0,0,640,483
IMG_20220524_141224_jpg.rf.efd86df247705ada4277da53837d2353.jpg,640,640,semiOpenPalm,125,98,532,584
IMG_20220502_140129_jpg.rf.eff6192221dfa1cfd106942ec1ee10c0.jpg,640,640,closedFist,122,221,605,503
IMG_20220522_165838_jpg.rf.f3990709515212bf689e28f383964097.jpg,640,640,fingerSymbols,25,65,607,640
IMG_20220521_104401_jpg.rf.f3a69262b6baad810c2bd3c3ee978980.jpg,640,640,fingerCircle,0,151,640,555
IMG_20220501_154951_jpg.rf.f39f73cc5090951ca242a027475344c4.jpg,640,640,openPalm,42,101,490,544
IMG_20220502_140503_jpg.rf.f455a434410ccbfbdb1084d4f9c929b2.jpg,640,640,singleFingerBend,86,231,589,463
IMG_20220509_134125_jpg.rf.f6dfdd4af58064d49cff2ebe21ba1021.jpg,640,640,semiOpenPalm,72,69,502,574
IMG_20220522_180013_jpg.rf.f42a1ae13adb4719601b3064b75eadd9.jpg,640,640,fingerSymbols,0,93,584,595
IMG_20220522_141714_jpg.rf.f436422cef23c959ce5c7a63243ea38f.jpg,640,640,closedFist,20,159,556,463
IMG_20220501_163033_jpg.rf.f4e254e9aed95015dd3ea78efb0d887a.jpg,640,640,openPalm,42,111,562,491
IMG_20220522_180046_jpg.rf.f71083eb3c0447ec9a4afd3c57875077.jpg,640,640,fingerSymbols,83,93,610,490
IMG_20220509_132956_jpg.rf.f5fe53ec0386b65bdcc637990de8e632.jpg,640,640,semiOpenPalm,0,228,640,529
IMG_20220522_175910_jpg.rf.eccb0797401bfc66d1a050461ae8643f.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220522_142526_jpg.rf.f6fc4c297a7e3e503ca07fcae15e7bdf.jpg,640,640,semiOpenPalm,161,87,601,580
IMG_20220524_141204_jpg.rf.f4649ffdec682ee59014da4bc3b1c2a3.jpg,640,640,semiOpenFist,0,200,640,483
IMG_20220430_185038_jpg.rf.f3426a7176288347c4a63bf1eedd88de.jpg,640,640,fingerSymbols,62,191,577,577
IMG_20220502_140418_jpg.rf.ef4171a31087958dbc3041467184ed0f.jpg,640,640,semiOpenPalm,58,149,640,359
IMG_20220501_163306_jpg.rf.f71874dd85953ad2e505edb9a53d77e0.jpg,640,640,semiOpenPalm,13,139,546,386
IMG_20220522_180725_jpg.rf.f73251ebdbbf9a3ee089b78e0a99f22e.jpg,640,640,fingerCircle,25,172,543,575
IMG_20220509_134555_jpg.rf.f7f94cb7e5c4aaf72dd530f1a7b08a35.jpg,640,640,closedFist,0,179,376,529
IMG_20220509_132418_jpg.rf.f76bb9ef37219cbc765b13f64f04f9b9.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220430_182130_jpg.rf.f74aaf09ed5c1346f151e48177b408fd.jpg,640,640,fingerSymbols,202,187,507,430
IMG_20220523_115105_jpg.rf.ee1768e71df40eec7ab9095e2b428b07.jpg,640,640,fingerCircle,16,278,640,550
IMG_20220502_125127_jpg.rf.f81fef52b617d55c27d6c9a18c7fee8a.jpg,640,640,singleFingerBend,130,120,587,550
IMG_20220524_140635_jpg.rf.ecf9ff6f2f2733706c4fbaf0fc091557.jpg,640,640,fingerSymbols,104,91,525,532
IMG_20220522_175513_jpg.rf.f785fd55f65316def9df6305e131bf10.jpg,640,640,semiOpenFist,0,40,640,590
IMG_20220502_131736_01_jpg.rf.f814d91b6e5e83fe4ed8900ff3b71b93.jpg,640,640,semiOpenFist,53,180,534,597
IMG_20220430_184653_jpg.rf.f7b913ac3e58df94b20a90fe1ffa7d7d.jpg,640,640,fingerSymbols,49,48,552,640
IMG_20220522_165056_jpg.rf.f815c5cd271a3be8cb6bf0372462108c.jpg,640,640,fingerSymbols,0,112,640,545
IMG_20220502_140635_jpg.rf.f9c0258980c34b2bca2e70feef969221.jpg,640,640,fingerSymbols,239,138,530,496
IMG_20220509_134712_jpg.rf.f96bf7e861b9533a9ef50e9c4a252db2.jpg,640,640,semiOpenPalm,0,155,589,445
IMG_20220501_151856_jpg.rf.f9fd80d5f73acc01d39019b1dcd8a939.jpg,640,640,semiOpenFist,0,203,640,583
IMG_20220502_142416_jpg.rf.fafc1abb84c1763b4f1a2f3be37cfb42.jpg,640,640,semiOpenFist,0,23,640,640
IMG_20220524_141548_jpg.rf.f99f076e59c22352f48c3b50925053d3.jpg,640,640,fingerSymbols,0,181,640,578
IMG_20220522_165430_jpg.rf.f89c75e8c6c0f99a438142b6ba46eb6b.jpg,640,640,closedFist,83,279,499,565
IMG_20220502_132007_jpg.rf.fa6c511de15524a3a1146239b95f0855.jpg,640,640,fingerSymbols,76,148,536,640
IMG_20220509_134744_jpg.rf.fbadd6f9c33ccb72dd486a871db398aa.jpg,640,640,fingerCircle,0,112,603,446
IMG_20220509_132916_jpg.rf.fa0becaffd46934e00b3dbc1d6cf987c.jpg,640,640,semiOpenPalm,42,114,545,541
IMG_20220522_164819_jpg.rf.fa2890d4aad43e764b8f8ffd6a311e37.jpg,640,640,semiOpenPalm,0,0,640,640
IMG_20220522_142544_jpg.rf.f9043dea201c1f8e893bc40df17279d4.jpg,640,640,semiOpenPalm,0,258,640,522
IMG_20220522_180826_jpg.rf.f9dbf70f7b6c5ccf9679212187e77f44.jpg,640,640,singleFingerBend,0,58,640,560
IMG_20220502_135435_jpg.rf.facfeaefc7824dfc03276e90d80092ec.jpg,640,640,singleFingerBend,75,77,534,542
IMG_20220502_132324_jpg.rf.fb81439eaa15e1a4833b9a264d68f381.jpg,640,640,closedFist,45,192,554,504
IMG_20220502_131631_jpg.rf.f87df0af21f629843f74c2a1bd934390.jpg,640,640,openPalm,0,164,541,587
IMG_20220502_142636_jpg.rf.fb62f993ef95bf14295c060eb0aa8119.jpg,640,640,fingerSymbols,83,84,523,601
IMG_20220502_124849_jpg.rf.fbbc16636c47d86ff4e4b1820377ae8f.jpg,640,640,fingerCircle,0,0,640,640
IMG_20220509_130239_jpg.rf.fc00e5d38a36b7e99b44d25adca6bbba.jpg,640,640,closedFist,105,213,559,493
IMG_20220430_181207_jpg.rf.fc55d84328b005c137d201c19ae8146c.jpg,640,640,fingerCircle,64,99,517,549
IMG_20220502_141436_jpg.rf.fc4b151622ee4b3c0e4d7b248c8aa65f.jpg,640,640,openPalm,35,87,603,624
IMG_20220509_134839_jpg.rf.fc0cf361e14b56a3da5d3c7180409b82.jpg,640,640,singleFingerBend,102,89,640,570
IMG_20220522_164751_jpg.rf.fc61737441c9f78ac182ae0aabfaa502.jpg,640,640,semiOpenFist,31,172,605,463
IMG_20220502_131841_jpg.rf.fcf5404703993b331bd1d2944b30d94c.jpg,640,640,semiOpenPalm,50,224,640,482
IMG_20220502_140216_jpg.rf.fcaa51b498c30f0bcd09d328be80ace5.jpg,640,640,semiOpenFist,185,188,583,438
IMG_20220522_180756_jpg.rf.fde04989694c848a307258aa72fba737.jpg,640,640,singleFingerBend,0,0,640,640
IMG_20220509_134024_jpg.rf.fe011be4839490d6ea1fe28a03be61c4.jpg,640,640,semiOpenFist,97,196,574,579
IMG_20220523_115109_jpg.rf.fe505a3e0ab9b54a8638c9cb8f2f66c1.jpg,640,640,fingerCircle,20,239,607,544
IMG_20220430_182803_jpg.rf.fdd1f67079b8a5f20610f1d6dd69404d.jpg,640,640,openPalm,102,53,480,492
IMG_20220502_132447_jpg.rf.fea0615c7941f245a8f32c16b8a1edd9.jpg,640,640,singleFingerBend,0,58,603,570
IMG_20220522_175707_jpg.rf.ff169b71db5beb711595dde0d59c91fd.jpg,640,640,singleFingerBend,94,71,576,569
IMG_20220501_155224_jpg.rf.ff4727ac2014458f3e895f6d6457f6c6.jpg,640,640,semiOpenFist,117,234,546,599
IMG_20220502_132339_jpg.rf.fe177fcfcb88cb792f2fd6ab93d94596.jpg,640,640,semiOpenFist,48,132,478,524
IMG_20220524_140823_jpg.rf.fdbf5964720573f86abcb40b5d1876e3.jpg,640,640,openPalm,7,88,610,640
IMG_20220522_180114_jpg.rf.ff917c634f27f2e1da29fb91570c61a3.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220522_141827_jpg.rf.ffed52b613dc438608628f55a270f684.jpg,640,640,semiOpenPalm,133,68,596,582
IMG_20220509_130503_jpg.rf.ff16e736ecefd2e26a721123df05d5c3.jpg,640,640,semiOpenPalm,0,254,592,549
IMG_20220502_140454_jpg.rf.ee8219dda40225c8565056ce69b741c7.jpg,640,640,singleFingerBend,119,239,548,450
IMG_20220509_134735_jpg.rf.ece67d8285e96561ce01683893f3d86c.jpg,640,640,fingerCircle,108,79,490,574
IMG_20220502_125409_jpg.rf.fd16ae510ac6e2ca8e37c368335d4b68.jpg,640,640,fingerSymbols,71,83,511,544
IMG_20220522_142047_jpg.rf.ed7a0a0148e8184e8b37a6b7837c4e8c.jpg,640,640,fingerSymbols,0,80,603,567
IMG_20220521_105749_jpg.rf.f0a4a9e9cae6477e30c7963356e03602.jpg,640,640,fingerCircle,105,207,526,447
IMG_20220521_105122_jpg.rf.ec2b3b8104cc0b62bcb0f0b6725a6bdd.jpg,640,640,fingerSymbols,0,54,640,560
IMG_20220522_164641_jpg.rf.ecbe1c51d4bda77dbac8abbf6d3bf9db.jpg,640,640,semiOpenFist,92,157,566,440
IMG_20220502_124805_jpg.rf.08322932cbde65ad5ffe119b49e4bb47.jpg,640,640,semiOpenPalm,96,180,640,474
IMG_20220522_142523_jpg.rf.08813f8cc1d20bc992c4ea6f21072f0a.jpg,640,640,semiOpenPalm,122,116,574,597
IMG_20220501_163224_jpg.rf.086e16712f1721bb59261149f1b58f67.jpg,640,640,semiOpenFist,31,112,488,394
IMG_20220522_180754_jpg.rf.07c175290bc1efa15ffb3a790442c8b8.jpg,640,640,singleFingerBend,0,0,640,640
IMG_20220509_132913_jpg.rf.08490625c578028c19f9215bba6d12c7.jpg,640,640,semiOpenPalm,64,87,534,534
IMG_20220501_163137_jpg.rf.0c75199480a16fc9e96b0b45963245af.jpg,640,640,closedFist,147,141,522,435
IMG_20220522_141823_jpg.rf.0c5a5d1e15e8ada11ef5757645987817.jpg,640,640,semiOpenPalm,47,174,640,468
IMG_20220522_142702_jpg.rf.0cb09268c7619fffc2cd7205e716bd6e.jpg,640,640,fingerSymbols,20,147,449,589
IMG_20220509_131243_jpg.rf.0d3a4f118a3f5047c008da685e2b7df6.jpg,640,640,fingerSymbols,42,258,417,640
IMG_20220502_143126_jpg.rf.0d3dd64fd7affa06487d20f911a06627.jpg,640,640,fingerCircle,207,105,611,567
IMG_20220502_142251_jpg.rf.080206b89a75020952e22767e63bbe9f.jpg,640,640,closedFist,75,246,547,590
IMG_20220502_142701_jpg.rf.0d6d95b0e79be16d1faf27e462777f21.jpg,640,640,fingerSymbols,0,31,640,520
IMG_20220524_140018_jpg.rf.08d1a552f99386fee5e5ddbe70dec369.jpg,640,640,semiOpenFist,0,54,640,478
IMG_20220522_141728_jpg.rf.0dcd9674ff4b5e1d5fef8384fea71eab.jpg,640,640,semiOpenFist,0,245,503,640
IMG_20220521_105141_jpg.rf.0832614e4dc13bf32f7e062cffaa0eeb.jpg,640,640,fingerSymbols,56,163,462,593
IMG_20220502_125937_jpg.rf.0936b4f654347332667fdca6fa16275b.jpg,640,640,fingerSymbols,81,174,464,563
IMG_20220524_141333_jpg.rf.0dcfee877c21970473a862747fe07f4a.jpg,640,640,fingerCircle,135,232,478,502
IMG_20220522_175744_jpg.rf.0e1cc9ac3e95e8006a69be64cff4a6f9.jpg,640,640,singleFingerBend,14,250,585,531
IMG_20220509_130450_jpg.rf.0e002de44d11f6ded51a2bb2b0c98c7b.jpg,640,640,semiOpenPalm,75,67,530,571
IMG_20220521_104026_jpg.rf.0e57d73e3b57d25e806ea1e91710dadc.jpg,640,640,semiOpenFist,23,137,550,556
IMG_20220430_182017_jpg.rf.0eb1488c96b19e0d4b1609ca6d23c647.jpg,640,640,fingerSymbols,137,57,499,438
IMG_20220430_183643_jpg.rf.0e375cc242e7fd5a8eb932b04ef9d1d9.jpg,640,640,fingerCircle,83,9,572,592
IMG_20220509_135224_jpg.rf.0e82574366057491dd460fd27ff6b93d.jpg,640,640,fingerCircle,276,85,607,468
IMG_20220509_133221_jpg.rf.0f2f4586b8127c471092cadfef77f5a5.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220509_135149_jpg.rf.0f699f295c29d649c7a7e213f8cddda3.jpg,640,640,fingerCircle,31,126,640,493
